"","Population","Bag","Oyster","Status","Age","Site","Year"
"4335","MV",3,62,1,13,"Ninigret",2023
"4336","MV",3,63,1,13,"Ninigret",2023
"4337","MV",3,64,1,13,"Ninigret",2023
"4338","MV",3,65,1,13,"Ninigret",2023
"4339","MV",3,66,1,13,"Ninigret",2023
"4340","MV",3,67,1,13,"Ninigret",2023
"4341","MV",3,68,1,13,"Ninigret",2023
"4342","MV",3,69,1,13,"Ninigret",2023
"4343","MV",3,70,1,13,"Ninigret",2023
"4344","MV",3,71,1,13,"Ninigret",2023
"4345","MV",3,72,1,13,"Ninigret",2023
"4346","MV",3,73,1,13,"Ninigret",2023
"4347","MV",3,74,1,13,"Ninigret",2023
"4348","MV",3,75,1,13,"Ninigret",2023
"4349","MV",3,76,1,13,"Ninigret",2023
"4350","MV",3,77,1,13,"Ninigret",2023
"4351","MV",3,78,1,13,"Ninigret",2023
"4352","MV",3,79,1,13,"Ninigret",2023
"4353","MV",3,80,1,13,"Ninigret",2023
"4354","MV",3,81,1,13,"Ninigret",2023
"4355","MV",3,82,1,13,"Ninigret",2023
"4356","MV",3,83,1,13,"Ninigret",2023
"4357","MV",3,84,1,13,"Ninigret",2023
"4358","MV",3,85,1,13,"Ninigret",2023
"4359","MV",3,86,1,13,"Ninigret",2023
"4360","MV",3,87,1,13,"Ninigret",2023
"4361","MV",3,88,1,13,"Ninigret",2023
"4362","MV",3,89,1,13,"Ninigret",2023
"4363","MV",3,90,1,13,"Ninigret",2023
"4364","MV",3,91,1,13,"Ninigret",2023
"4365","MV",3,92,1,13,"Ninigret",2023
"4366","MV",3,93,1,13,"Ninigret",2023
"4367","MV",3,94,1,13,"Ninigret",2023
"4368","MV",3,95,1,13,"Ninigret",2023
"4369","MV",3,96,1,13,"Ninigret",2023
"4370","MV",3,97,1,13,"Ninigret",2023
"4371","MV",3,98,1,13,"Ninigret",2023
"4372","MV",3,99,1,13,"Ninigret",2023
"4373","MV",3,100,1,13,"Ninigret",2023
"4374","MV",3,101,1,13,"Ninigret",2023
"4375","MV",3,102,1,13,"Ninigret",2023
"4376","MV",3,103,1,13,"Ninigret",2023
"4377","MV",3,104,1,13,"Ninigret",2023
"4378","MV",3,105,1,13,"Ninigret",2023
"4379","MV",3,106,1,13,"Ninigret",2023
"4380","MV",3,107,1,13,"Ninigret",2023
"4381","MV",3,108,1,13,"Ninigret",2023
"4382","MV",3,109,1,13,"Ninigret",2023
"4383","MV",3,110,1,13,"Ninigret",2023
"4384","MV",3,111,1,13,"Ninigret",2023
"4385","MV",3,112,1,13,"Ninigret",2023
"4386","MV",3,113,1,13,"Ninigret",2023
"4387","MV",3,114,1,13,"Ninigret",2023
"4388","MV",3,115,1,13,"Ninigret",2023
"4389","MV",3,116,1,13,"Ninigret",2023
"4390","MV",3,117,1,13,"Ninigret",2023
"4391","MV",3,118,1,13,"Ninigret",2023
"4392","MV",3,119,1,13,"Ninigret",2023
"4393","MV",3,120,1,13,"Ninigret",2023
"4394","MV",3,121,1,13,"Ninigret",2023
"4395","MV",3,122,1,13,"Ninigret",2023
"4396","MV",3,123,1,13,"Ninigret",2023
"4397","MV",3,124,1,13,"Ninigret",2023
"4398","MV",3,125,1,13,"Ninigret",2023
"4399","MV",3,126,1,13,"Ninigret",2023
"4400","MV",3,127,1,13,"Ninigret",2023
"4401","MV",3,128,1,13,"Ninigret",2023
"4402","MV",3,129,1,13,"Ninigret",2023
"4403","MV",3,130,1,13,"Ninigret",2023
"4404","MV",3,131,1,13,"Ninigret",2023
"4405","MV",3,132,1,13,"Ninigret",2023
"4406","MV",3,133,1,13,"Ninigret",2023
"4407","MV",3,134,1,13,"Ninigret",2023
"4408","MV",3,135,1,13,"Ninigret",2023
"4409","MV",3,136,1,13,"Ninigret",2023
"4410","MV",3,137,1,13,"Ninigret",2023
"4411","MV",3,138,1,13,"Ninigret",2023
"4412","MV",3,139,1,13,"Ninigret",2023
"4413","MV",3,140,1,13,"Ninigret",2023
"4414","MV",3,141,1,13,"Ninigret",2023
"4415","MV",3,142,1,13,"Ninigret",2023
"4416","MV",3,143,1,13,"Ninigret",2023
"4417","MV",3,144,1,13,"Ninigret",2023
"4418","MV",3,145,1,13,"Ninigret",2023
"4419","MV",3,146,1,13,"Ninigret",2023
"4420","MV",3,147,1,13,"Ninigret",2023
"4421","MV",3,148,1,13,"Ninigret",2023
"4422","MV",3,149,1,13,"Ninigret",2023
"4423","MV",3,150,1,13,"Ninigret",2023
"4424","MV",3,151,1,13,"Ninigret",2023
"4425","MV",3,152,1,13,"Ninigret",2023
"4426","MV",3,153,1,13,"Ninigret",2023
"4427","MV",3,154,1,13,"Ninigret",2023
"4428","MV",3,155,1,13,"Ninigret",2023
"4429","MV",3,156,1,13,"Ninigret",2023
"4430","MV",3,157,1,13,"Ninigret",2023
"4431","MV",3,158,1,13,"Ninigret",2023
"4432","MV",3,159,1,13,"Ninigret",2023
"4433","MV",3,160,1,13,"Ninigret",2023
"4434","MV",3,161,1,13,"Ninigret",2023
"4435","MV",3,162,1,13,"Ninigret",2023
"4436","MV",3,163,1,13,"Ninigret",2023
"4437","MV",3,164,1,13,"Ninigret",2023
"4438","MV",3,165,1,13,"Ninigret",2023
"4439","MV",3,166,1,13,"Ninigret",2023
"4440","MV",3,167,1,13,"Ninigret",2023
"4441","MV",3,168,1,13,"Ninigret",2023
"4442","MV",3,169,1,13,"Ninigret",2023
"4443","MV",3,170,1,13,"Ninigret",2023
"4444","MV",3,171,1,13,"Ninigret",2023
"4445","MV",3,172,1,13,"Ninigret",2023
"4446","MV",3,173,1,13,"Ninigret",2023
"4447","MV",3,174,1,13,"Ninigret",2023
"4448","MV",3,175,1,13,"Ninigret",2023
"4449","MV",3,176,1,13,"Ninigret",2023
"4450","MV",3,177,1,13,"Ninigret",2023
"4451","MV",3,178,1,13,"Ninigret",2023
"4452","MV",3,179,1,13,"Ninigret",2023
"4453","MV",3,180,1,13,"Ninigret",2023
"4454","MV",3,181,1,16,"Ninigret",2023
"4455","MV",3,182,1,16,"Ninigret",2023
"4456","MV",3,183,1,16,"Ninigret",2023
"4457","MV",3,184,1,16,"Ninigret",2023
"4458","MV",3,185,1,16,"Ninigret",2023
"4459","MV",3,186,1,16,"Ninigret",2023
"4460","MV",3,187,1,16,"Ninigret",2023
"4461","MV",3,188,1,16,"Ninigret",2023
"4462","MV",3,189,1,16,"Ninigret",2023
"4463","MV",3,190,1,16,"Ninigret",2023
"4464","MV",3,191,1,16,"Ninigret",2023
"4465","MV",3,192,1,16,"Ninigret",2023
"4466","MV",3,193,1,16,"Ninigret",2023
"4467","MV",3,194,1,16,"Ninigret",2023
"4468","MV",3,195,1,16,"Ninigret",2023
"4469","MV",3,196,1,16,"Ninigret",2023
"4470","MV",3,197,1,16,"Ninigret",2023
"4471","MV",3,198,1,16,"Ninigret",2023
"4472","MV",3,199,1,16,"Ninigret",2023
"4473","MV",3,200,1,16,"Ninigret",2023
"4474","MV",3,201,1,16,"Ninigret",2023
"4475","MV",3,202,1,16,"Ninigret",2023
"4476","MV",3,203,1,16,"Ninigret",2023
"4477","MV",3,204,1,16,"Ninigret",2023
"4478","MV",3,205,1,16,"Ninigret",2023
"4479","MV",3,206,1,16,"Ninigret",2023
"4480","MV",3,207,1,16,"Ninigret",2023
"4481","MV",3,208,1,16,"Ninigret",2023
"4482","MV",3,209,1,16,"Ninigret",2023
"4483","MV",3,210,1,16,"Ninigret",2023
"4484","MV",3,211,1,16,"Ninigret",2023
"4485","MV",3,212,1,16,"Ninigret",2023
"4486","MV",3,213,1,16,"Ninigret",2023
"4487","MV",3,214,1,16,"Ninigret",2023
"4488","MV",3,215,1,16,"Ninigret",2023
"4489","MV",3,216,1,16,"Ninigret",2023
"4490","MV",3,217,1,16,"Ninigret",2023
"4491","MV",3,218,1,16,"Ninigret",2023
"4492","MV",3,219,1,16,"Ninigret",2023
"4493","MV",3,220,1,16,"Ninigret",2023
"4494","MV",3,221,1,16,"Ninigret",2023
"4495","MV",3,222,1,16,"Ninigret",2023
"4496","MV",3,223,1,16,"Ninigret",2023
"4497","MV",3,224,1,16,"Ninigret",2023
"4498","MV",3,225,1,16,"Ninigret",2023
"4499","MV",3,226,1,16,"Ninigret",2023
"4500","MV",3,227,1,16,"Ninigret",2023
"4501","MV",3,228,1,16,"Ninigret",2023
"4502","MV",3,229,1,16,"Ninigret",2023
"4503","MV",3,230,1,16,"Ninigret",2023
"4504","MV",3,231,1,16,"Ninigret",2023
"4505","MV",3,232,1,16,"Ninigret",2023
"4506","MV",3,233,1,16,"Ninigret",2023
"4507","MV",3,234,1,16,"Ninigret",2023
"4508","MV",3,235,1,16,"Ninigret",2023
"4509","MV",3,236,1,16,"Ninigret",2023
"4510","MV",3,237,1,16,"Ninigret",2023
"4511","MV",3,238,1,16,"Ninigret",2023
"4512","MV",3,239,1,16,"Ninigret",2023
"4513","MV",3,240,1,16,"Ninigret",2023
"4514","MV",3,241,1,16,"Ninigret",2023
"4515","MV",3,242,1,16,"Ninigret",2023
"4516","MV",3,243,1,16,"Ninigret",2023
"4517","MV",3,244,1,16,"Ninigret",2023
"4518","MV",3,245,1,16,"Ninigret",2023
"4519","MV",3,246,1,16,"Ninigret",2023
"4520","MV",3,247,1,16,"Ninigret",2023
"4521","MV",3,248,1,16,"Ninigret",2023
"4522","MV",3,249,1,16,"Ninigret",2023
"4523","MV",3,250,1,16,"Ninigret",2023
"4524","MV",3,251,1,16,"Ninigret",2023
"4525","MV",3,252,1,16,"Ninigret",2023
"4526","MV",3,253,1,16,"Ninigret",2023
"4527","MV",3,254,1,16,"Ninigret",2023
"4528","MV",3,255,1,16,"Ninigret",2023
"4529","MV",3,256,1,16,"Ninigret",2023
"4530","MV",3,257,1,16,"Ninigret",2023
"4531","MV",3,258,1,16,"Ninigret",2023
"4532","MV",3,259,1,16,"Ninigret",2023
"4533","MV",3,260,1,16,"Ninigret",2023
"4534","MV",3,261,1,16,"Ninigret",2023
"4535","MV",3,262,1,16,"Ninigret",2023
"4536","MV",3,263,1,16,"Ninigret",2023
"4537","MV",3,264,1,16,"Ninigret",2023
"4538","MV",3,265,1,16,"Ninigret",2023
"4539","MV",3,266,1,16,"Ninigret",2023
"4540","MV",3,267,1,16,"Ninigret",2023
"4541","MV",3,268,1,16,"Ninigret",2023
"4542","MV",3,269,1,16,"Ninigret",2023
"4543","MV",3,270,1,16,"Ninigret",2023
"4544","MV",3,271,1,16,"Ninigret",2023
"4545","MV",3,272,1,16,"Ninigret",2023
"4546","MV",3,273,1,16,"Ninigret",2023
"4547","MV",3,274,1,16,"Ninigret",2023
"4548","MV",3,275,1,16,"Ninigret",2023
"4549","MV",3,276,1,16,"Ninigret",2023
"4550","MV",3,277,1,16,"Ninigret",2023
"4551","MV",3,278,1,16,"Ninigret",2023
"4552","MV",3,279,1,16,"Ninigret",2023
"4553","MV",3,280,1,16,"Ninigret",2023
"4554","MV",3,281,1,16,"Ninigret",2023
"4555","MV",3,282,1,16,"Ninigret",2023
"4556","MV",3,283,1,16,"Ninigret",2023
"4557","MV",3,284,1,16,"Ninigret",2023
"4558","MV",3,285,1,16,"Ninigret",2023
"4559","MV",3,286,1,16,"Ninigret",2023
"4560","MV",3,287,1,16,"Ninigret",2023
"4561","MV",3,288,1,16,"Ninigret",2023
"4562","MV",3,289,1,16,"Ninigret",2023
"4563","MV",3,290,1,16,"Ninigret",2023
"4564","MV",3,291,1,16,"Ninigret",2023
"4565","MV",3,292,1,16,"Ninigret",2023
"4566","MV",3,293,1,16,"Ninigret",2023
"4567","MV",3,294,1,16,"Ninigret",2023
"4568","MV",3,295,1,16,"Ninigret",2023
"4569","MV",3,296,1,16,"Ninigret",2023
"4570","MV",3,297,1,16,"Ninigret",2023
"4571","MV",3,298,1,16,"Ninigret",2023
"4572","MV",3,299,1,16,"Ninigret",2023
"4573","MV",3,300,1,16,"Ninigret",2023
"4574","MV",3,301,1,16,"Ninigret",2023
"4575","MV",3,302,1,16,"Ninigret",2023
"4576","MV",3,303,1,16,"Ninigret",2023
"4577","MV",3,304,1,16,"Ninigret",2023
"4578","MV",3,305,1,16,"Ninigret",2023
"4579","MV",3,306,1,16,"Ninigret",2023
"4580","MV",3,307,1,16,"Ninigret",2023
"4581","MV",3,308,1,16,"Ninigret",2023
"4582","MV",3,309,1,16,"Ninigret",2023
"4583","MV",3,310,1,16,"Ninigret",2023
"4584","MV",3,311,1,16,"Ninigret",2023
"4585","MV",3,312,1,16,"Ninigret",2023
"4586","MV",3,313,1,16,"Ninigret",2023
"4587","MV",3,314,1,16,"Ninigret",2023
"4588","MV",3,315,1,16,"Ninigret",2023
"4589","MV",3,316,1,16,"Ninigret",2023
"4590","MV",3,317,1,16,"Ninigret",2023
"4591","MV",3,318,1,16,"Ninigret",2023
"4592","MV",3,319,1,16,"Ninigret",2023
"4593","MV",3,320,1,16,"Ninigret",2023
"4594","MV",3,321,1,16,"Ninigret",2023
"4595","MV",3,322,1,16,"Ninigret",2023
"4596","MV",3,323,1,16,"Ninigret",2023
"4597","MV",3,324,1,16,"Ninigret",2023
"4598","MV",3,325,1,16,"Ninigret",2023
"4599","MV",3,326,1,16,"Ninigret",2023
"4600","MV",3,327,1,16,"Ninigret",2023
"4601","MV",3,328,1,16,"Ninigret",2023
"4602","MV",3,329,1,16,"Ninigret",2023
"4603","MV",3,330,1,16,"Ninigret",2023
"4604","MV",3,331,1,16,"Ninigret",2023
"4605","MV",3,332,1,16,"Ninigret",2023
"4606","MV",3,333,1,16,"Ninigret",2023
"4607","MV",3,334,1,16,"Ninigret",2023
"4608","MV",3,335,1,16,"Ninigret",2023
"4609","MV",3,336,1,16,"Ninigret",2023
"4610","MV",3,337,1,16,"Ninigret",2023
"4611","MV",3,338,1,16,"Ninigret",2023
"4612","MV",3,339,1,16,"Ninigret",2023
"4613","MV",3,340,1,16,"Ninigret",2023
"4614","MV",3,341,1,16,"Ninigret",2023
"4615","MV",3,342,1,16,"Ninigret",2023
"4616","MV",3,343,1,16,"Ninigret",2023
"4617","MV",3,344,1,16,"Ninigret",2023
"4618","MV",3,345,1,16,"Ninigret",2023
"4619","MV",3,346,1,16,"Ninigret",2023
"4620","MV",3,347,1,16,"Ninigret",2023
"4621","MV",3,348,1,16,"Ninigret",2023
"4622","MV",3,349,1,16,"Ninigret",2023
"4623","MV",3,350,1,16,"Ninigret",2023
"4624","MV",3,351,1,16,"Ninigret",2023
"4625","MV",3,352,1,16,"Ninigret",2023
"4626","MV",3,353,1,16,"Ninigret",2023
"4627","MV",3,354,1,16,"Ninigret",2023
"4628","MV",3,355,1,16,"Ninigret",2023
"4629","MV",3,356,1,16,"Ninigret",2023
"4630","MV",3,357,1,16,"Ninigret",2023
"4631","MV",3,358,1,16,"Ninigret",2023
"4632","MV",3,359,1,16,"Ninigret",2023
"4633","MV",3,360,1,16,"Ninigret",2023
"4634","MV",3,361,1,16,"Ninigret",2023
"4635","MV",3,362,1,16,"Ninigret",2023
"4636","MV",3,363,1,16,"Ninigret",2023
"4637","MV",3,364,1,16,"Ninigret",2023
"4638","MV",3,365,1,16,"Ninigret",2023
"4639","MV",3,366,1,16,"Ninigret",2023
"4640","MV",3,367,1,16,"Ninigret",2023
"4641","MV",3,368,1,16,"Ninigret",2023
"4642","MV",3,369,1,16,"Ninigret",2023
"4643","MV",3,370,1,16,"Ninigret",2023
"4644","MV",3,371,1,16,"Ninigret",2023
"4645","MV",3,372,1,16,"Ninigret",2023
"4646","MV",3,373,1,16,"Ninigret",2023
"4647","MV",3,374,1,16,"Ninigret",2023
"4648","MV",3,375,1,16,"Ninigret",2023
"4649","MV",3,376,1,16,"Ninigret",2023
"4650","MV",3,377,1,16,"Ninigret",2023
"4651","MV",3,378,1,16,"Ninigret",2023
"4652","MV",3,379,1,16,"Ninigret",2023
"4653","MV",3,380,1,16,"Ninigret",2023
"4654","MV",3,381,1,16,"Ninigret",2023
"4655","MV",3,382,1,16,"Ninigret",2023
"4656","MV",3,383,1,16,"Ninigret",2023
"4657","MV",3,384,1,16,"Ninigret",2023
"4658","MV",3,385,1,16,"Ninigret",2023
"4659","MV",3,386,1,16,"Ninigret",2023
"4660","MV",3,387,1,16,"Ninigret",2023
"4661","MV",3,388,1,16,"Ninigret",2023
"4662","MV",3,389,1,16,"Ninigret",2023
"4663","MV",3,390,1,16,"Ninigret",2023
"4664","MV",3,391,1,16,"Ninigret",2023
"4665","MV",3,392,1,16,"Ninigret",2023
"4666","MV",3,393,1,16,"Ninigret",2023
"4667","MV",3,394,1,16,"Ninigret",2023
"4668","MV",3,395,1,16,"Ninigret",2023
"4669","MV",3,396,1,16,"Ninigret",2023
"4670","MV",3,397,1,16,"Ninigret",2023
"4671","MV",3,398,1,16,"Ninigret",2023
"4672","MV",3,399,1,16,"Ninigret",2023
"4673","MV",3,400,1,16,"Ninigret",2023
"4674","MV",3,401,1,16,"Ninigret",2023
"4675","MV",3,402,1,16,"Ninigret",2023
"4676","MV",3,403,1,16,"Ninigret",2023
"4677","MV",3,404,1,16,"Ninigret",2023
"4678","MV",3,405,1,16,"Ninigret",2023
"4679","MV",3,406,1,16,"Ninigret",2023
"4680","MV",3,407,1,16,"Ninigret",2023
"4681","MV",3,408,1,16,"Ninigret",2023
"4682","MV",3,409,1,16,"Ninigret",2023
"4683","MV",3,410,1,16,"Ninigret",2023
"4684","MV",3,411,1,16,"Ninigret",2023
"4685","MV",3,412,1,16,"Ninigret",2023
"4686","MV",3,413,1,16,"Ninigret",2023
"4687","MV",3,414,1,16,"Ninigret",2023
"4688","MV",3,415,1,16,"Ninigret",2023
"4689","MV",3,416,1,16,"Ninigret",2023
"4690","MV",3,417,1,16,"Ninigret",2023
"4691","MV",3,418,1,16,"Ninigret",2023
"4692","MV",3,419,1,16,"Ninigret",2023
"4693","MV",3,420,1,16,"Ninigret",2023
"4694","MV",3,421,1,16,"Ninigret",2023
"4695","MV",3,422,1,16,"Ninigret",2023
"4696","MV",3,423,1,16,"Ninigret",2023
"4697","MV",3,424,1,16,"Ninigret",2023
"4698","MV",3,425,1,16,"Ninigret",2023
"4699","MV",3,426,1,16,"Ninigret",2023
"4700","MV",3,427,1,16,"Ninigret",2023
"4701","MV",3,428,1,16,"Ninigret",2023
"4702","MV",3,429,1,16,"Ninigret",2023
"4703","MV",3,430,1,16,"Ninigret",2023
"4704","MV",3,431,1,16,"Ninigret",2023
"4705","MV",3,432,1,16,"Ninigret",2023
"4706","MV",3,433,1,16,"Ninigret",2023
"4707","MV",3,434,1,16,"Ninigret",2023
"4708","MV",3,435,1,16,"Ninigret",2023
"4709","MV",3,436,1,16,"Ninigret",2023
"4710","MV",3,437,1,16,"Ninigret",2023
"4711","MV",3,438,1,16,"Ninigret",2023
"4712","MV",3,439,1,16,"Ninigret",2023
"4713","MV",3,440,1,16,"Ninigret",2023
"4714","MV",3,441,1,16,"Ninigret",2023
"4715","MV",3,442,1,16,"Ninigret",2023
"4716","MV",3,443,1,16,"Ninigret",2023
"4717","MV",3,444,1,16,"Ninigret",2023
"4718","MV",3,445,1,16,"Ninigret",2023
"4719","MV",3,446,1,16,"Ninigret",2023
"4720","MV",3,447,1,16,"Ninigret",2023
"4721","MV",3,448,1,16,"Ninigret",2023
"4722","MV",3,449,1,16,"Ninigret",2023
"4723","MV",3,450,1,16,"Ninigret",2023
"4724","MV",3,451,1,16,"Ninigret",2023
"4725","MV",3,452,1,16,"Ninigret",2023
"4726","MV",3,453,1,16,"Ninigret",2023
"4727","MV",3,454,1,16,"Ninigret",2023
"4728","MV",3,455,1,16,"Ninigret",2023
"4729","MV",3,456,1,16,"Ninigret",2023
"4730","MV",3,457,1,16,"Ninigret",2023
"4731","MV",3,458,1,16,"Ninigret",2023
"4732","MV",3,459,1,16,"Ninigret",2023
"4733","MV",3,460,1,16,"Ninigret",2023
"4734","MV",3,461,1,16,"Ninigret",2023
"4735","MV",3,462,1,16,"Ninigret",2023
"4736","MV",3,463,1,16,"Ninigret",2023
"4737","MV",3,464,1,16,"Ninigret",2023
"4738","MV",3,465,1,16,"Ninigret",2023
"4739","MV",3,466,1,16,"Ninigret",2023
"4740","MV",3,467,1,16,"Ninigret",2023
"4741","MV",3,468,1,16,"Ninigret",2023
"4742","MV",3,469,1,16,"Ninigret",2023
"4743","MV",3,470,1,16,"Ninigret",2023
"4744","MV",3,471,1,16,"Ninigret",2023
"4745","MV",3,472,1,16,"Ninigret",2023
"4746","MV",3,473,1,16,"Ninigret",2023
"4747","MV",3,474,1,16,"Ninigret",2023
"4748","MV",3,475,1,16,"Ninigret",2023
"4749","MV",3,476,1,16,"Ninigret",2023
"4750","MV",3,477,1,16,"Ninigret",2023
"4751","MV",3,478,1,16,"Ninigret",2023
"4752","MV",3,479,1,16,"Ninigret",2023
"4753","MV",3,480,1,16,"Ninigret",2023
"4754","MV",3,481,1,16,"Ninigret",2023
"4755","MV",3,482,1,16,"Ninigret",2023
"4756","MV",3,483,1,16,"Ninigret",2023
"4757","MV",3,484,1,16,"Ninigret",2023
"4758","MV",3,485,1,16,"Ninigret",2023
"4759","MV",3,486,1,16,"Ninigret",2023
"4760","MV",3,487,1,16,"Ninigret",2023
"4761","MV",3,488,1,16,"Ninigret",2023
"4762","MV",3,489,1,16,"Ninigret",2023
"4763","MV",3,490,1,16,"Ninigret",2023
"4764","MV",3,491,1,16,"Ninigret",2023
"4765","MV",3,492,1,16,"Ninigret",2023
"4766","MV",3,493,1,16,"Ninigret",2023
"4767","MV",3,494,1,16,"Ninigret",2023
"4768","MV",3,495,1,16,"Ninigret",2023
"4769","MV",3,496,1,16,"Ninigret",2023
"4770","MV",3,497,1,16,"Ninigret",2023
"4771","MV",3,498,1,16,"Ninigret",2023
"4772","MV",3,499,1,16,"Ninigret",2023
"4773","MV",3,500,1,16,"Ninigret",2023
"4774","MV",3,501,1,16,"Ninigret",2023
"4775","MV",3,502,1,16,"Ninigret",2023
"4776","MV",3,503,1,16,"Ninigret",2023
"4777","MV",3,504,1,16,"Ninigret",2023
"4778","MV",3,505,1,16,"Ninigret",2023
"4779","MV",3,506,1,16,"Ninigret",2023
"4780","MV",3,507,1,16,"Ninigret",2023
"4781","MV",3,508,1,16,"Ninigret",2023
"4782","MV",3,509,1,16,"Ninigret",2023
"4783","MV",3,510,1,16,"Ninigret",2023
"4784","MV",3,511,1,16,"Ninigret",2023
"4785","MV",3,512,1,16,"Ninigret",2023
"4786","MV",3,513,1,16,"Ninigret",2023
"4787","MV",3,514,1,16,"Ninigret",2023
"4788","MV",3,515,1,16,"Ninigret",2023
"4789","MV",3,516,1,16,"Ninigret",2023
"4790","MV",3,517,1,16,"Ninigret",2023
"4791","MV",3,518,1,16,"Ninigret",2023
"4792","MV",3,519,1,16,"Ninigret",2023
"4793","MV",3,520,1,16,"Ninigret",2023
"4794","MV",3,521,1,16,"Ninigret",2023
"4795","MV",3,522,1,16,"Ninigret",2023
"4796","MV",3,523,1,16,"Ninigret",2023
"4797","MV",3,524,1,16,"Ninigret",2023
"4798","MV",3,525,1,16,"Ninigret",2023
"4799","MV",3,526,1,16,"Ninigret",2023
"4800","MV",3,527,1,16,"Ninigret",2023
"4801","MV",3,528,1,16,"Ninigret",2023
"4802","MV",3,529,1,16,"Ninigret",2023
"4803","MV",3,530,1,16,"Ninigret",2023
"4804","MV",3,531,1,16,"Ninigret",2023
"4805","MV",3,532,1,16,"Ninigret",2023
"4806","MV",3,533,1,16,"Ninigret",2023
"4807","MV",3,534,1,16,"Ninigret",2023
"4808","MV",3,535,1,16,"Ninigret",2023
"4809","MV",3,536,0,16,"Ninigret",2023
"4810","MV",3,537,0,16,"Ninigret",2023
"4811","MV",3,538,0,16,"Ninigret",2023
"4812","MV",3,539,0,16,"Ninigret",2023
"4813","MV",3,540,0,16,"Ninigret",2023
"4814","MV",3,541,0,16,"Ninigret",2023
"4815","MV",3,542,0,16,"Ninigret",2023
"4816","MV",3,543,0,16,"Ninigret",2023
"4817","MV",3,544,0,16,"Ninigret",2023
"4818","MV",3,545,0,16,"Ninigret",2023
"4819","MV",3,546,0,16,"Ninigret",2023
"4820","MV",3,547,0,16,"Ninigret",2023
"4821","MV",3,548,0,16,"Ninigret",2023
"4822","MV",3,549,0,16,"Ninigret",2023
"4823","MV",3,550,0,16,"Ninigret",2023
"4824","MV",3,551,0,16,"Ninigret",2023
"4825","MV",3,552,0,16,"Ninigret",2023
"4826","MV",3,553,0,16,"Ninigret",2023
"4827","MV",3,554,0,16,"Ninigret",2023
"4828","MV",3,555,0,16,"Ninigret",2023
"4829","MV",3,556,0,16,"Ninigret",2023
"4830","MV",3,557,0,16,"Ninigret",2023
"4831","MV",3,558,0,16,"Ninigret",2023
"4832","MV",3,559,0,16,"Ninigret",2023
"4833","MV",3,560,0,16,"Ninigret",2023
"4834","MV",3,561,0,16,"Ninigret",2023
"4835","MV",3,562,0,16,"Ninigret",2023
"4836","MV",3,563,0,16,"Ninigret",2023
"4837","MV",3,564,0,16,"Ninigret",2023
"4838","MV",3,565,0,16,"Ninigret",2023
"4839","MV",3,566,0,16,"Ninigret",2023
"4840","MV",3,567,0,16,"Ninigret",2023
"4841","MV",3,568,0,16,"Ninigret",2023
"4842","MV",3,569,0,16,"Ninigret",2023
"4843","MV",3,570,0,16,"Ninigret",2023
"4844","MV",3,571,0,16,"Ninigret",2023
"4845","MV",3,572,0,16,"Ninigret",2023
"4846","MV",3,573,0,16,"Ninigret",2023
"4847","MV",3,574,0,16,"Ninigret",2023
"4848","MV",3,575,0,16,"Ninigret",2023
"4849","MV",3,576,0,16,"Ninigret",2023
"4850","MV",3,577,0,16,"Ninigret",2023
"4851","MV",3,578,0,16,"Ninigret",2023
"4852","MV",3,579,0,16,"Ninigret",2023
"4853","MV",3,580,0,16,"Ninigret",2023
"4854","MV",3,581,0,16,"Ninigret",2023
"4855","MV",3,582,0,16,"Ninigret",2023
"4856","MV",3,583,0,16,"Ninigret",2023
"4857","MV",3,584,0,16,"Ninigret",2023
"4858","MV",3,585,0,16,"Ninigret",2023
"4859","MV",3,586,0,16,"Ninigret",2023
"4860","MV",3,587,0,16,"Ninigret",2023
"4861","MV",3,588,0,16,"Ninigret",2023
"4862","MV",3,589,0,16,"Ninigret",2023
"4863","MV",3,590,0,16,"Ninigret",2023
"4864","MV",3,591,0,16,"Ninigret",2023
"4865","MV",3,592,0,16,"Ninigret",2023
"4866","MV",3,593,0,16,"Ninigret",2023
"4867","MV",3,594,0,16,"Ninigret",2023
"4868","MV",3,595,0,16,"Ninigret",2023
"4869","MV",3,596,0,16,"Ninigret",2023
"4870","MV",3,597,0,16,"Ninigret",2023
"4871","MV",3,598,0,16,"Ninigret",2023
"4872","MV",3,599,0,16,"Ninigret",2023
"4873","MV",3,600,0,16,"Ninigret",2023
"4874","MV",3,601,0,16,"Ninigret",2023
"4875","MV",3,602,0,16,"Ninigret",2023
"4876","MV",3,603,0,16,"Ninigret",2023
"4877","MV",3,604,0,16,"Ninigret",2023
"4878","MV",3,605,0,16,"Ninigret",2023
"4879","MV",3,606,0,16,"Ninigret",2023
"4880","MV",3,607,0,16,"Ninigret",2023
"4881","MV",3,608,0,16,"Ninigret",2023
"4882","MV",3,609,0,16,"Ninigret",2023
"4883","MV",3,610,0,16,"Ninigret",2023
"4884","MV",3,611,0,16,"Ninigret",2023
"4885","MV",3,612,0,16,"Ninigret",2023
"4886","MV",3,613,0,16,"Ninigret",2023
"4887","MV",3,614,0,16,"Ninigret",2023
"4888","MV",3,615,0,16,"Ninigret",2023
"4889","MV",3,616,0,16,"Ninigret",2023
"4890","MV",3,617,0,16,"Ninigret",2023
"4891","MV",3,618,0,16,"Ninigret",2023
"4892","MV",3,619,0,16,"Ninigret",2023
